fold,text,intents,intent_span,intent_span_4o
fold11,It was probably stolen,['lost_stolen'],stolen,probably stolen
fold11,can I increase the limit of my credit card to 700 euros,"['credit', 'change', 'card', 'more_higher_after', 'limits']",limit of my credit card/increase,increase the limit/credit card
fold11,it is credit if i recall well,['credit'],it/is credit/if i recall well,if i recall well/credit
fold11,"from Feb 17 to Mar 4 supposedly I spent  4763 euros, something is clearly wrong","['wrong_notworking_notshowing', 'transfer_payment_deposit']",something is clearly wrong/4763 euros/from Feb 17 to Mar 4,wrong/spent
fold11,"Is it possible to freeze my debit card temporarily, until June 6","['cancel_close_leave_freeze', 'debit', 'card']",freeze/temporarily/debit card,debit card/freeze
fold11,"yeah, I mean it should be starting on the 7th May 2021",['affirm'],starting on the 7th May 2021,starting/7th May 2021/yeah
fold11,which month during last year did I spend less on rental bikes,"['when', 'less_lower_before', 'transfer_payment_deposit']",last year/which month/spend less on rental bikes,spend less/last year/rental bikes/which month
fold11,Has my spending on news decreased in the last few months?,"['transfer_payment_deposit', 'request_info', 'less_lower_before']",decreased/news/spending,last few months/spending/decreased
fold11,when will my mortgage start exactly?,"['mortgage', 'when']",when/mortgage start exactly,mortgage/when
fold11,"good morning, can i ask a question about my card?","['greet', 'card', 'request_info']",can i ask a question about my card/good morning,question/card/good morning
fold11,"Hi, I wanted to book an appointment with my local branch","['appointment', 'make_open_apply_setup_get_activate', 'greet']",book an appointment,Hi/appointment/book
fold11,I cannot remember my pin code.,"['pin', 'dont_know']",pin,pin code
fold11,my password,['pin'],my password,my password
fold11,i am very grateful,['thank'],i am very grateful,very grateful
fold11,"Thank you, I'm looking forward to the appointment","['appointment', 'thank']",Thank you/appointment,Thank you/appointment
fold11,Send that 41.55£ reimbursement to my debit card.,"['debit', 'refund', 'make_open_apply_setup_get_activate', 'card']",reimbursement/debit card,debit card/reimbursement
fold11,debit it is,['debit'],debit,debit/it is
fold11,I took 220 euros from an ATM,['withdrawal'],took 220 euros,ATM/220 euros
fold11,How do I increase the daily atm limit?,"['how', 'change', 'more_higher_after', 'withdrawal', 'limits']",daily atm limit/How/increase,increase/daily atm limit/How do I
fold11,What should I do to open a new account with you?,"['make_open_apply_setup_get_activate', 'account', 'how', 'new']",open a new account,new account/with you/open
fold11,How do I book a slot with the branch manager?,"['how', 'appointment', 'make_open_apply_setup_get_activate']",branch manager/book a slot,book a slot/How do I/branch manager
fold11,how much did i spend on chipotle last Tuesday,['how_much'],did i spend on chipotle last Tuesday/how much,spend on chipotle/how much/last Tuesday
fold11,cancel my direct debit to LA VN Kitchen,"['cancel_close_leave_freeze', 'direct_debit']",direct debit/LA VN Kitchen/cancel,cancel/direct debit
fold11,I need you to stop that transaction to wild about flowers right now!,"['cancel_close_leave_freeze', 'transfer_payment_deposit']",wild about flowers/stop that transaction,wild about flowers/stop that transaction/right now
fold11,there is one existing direct debit i need to change,"['direct_debit', 'change', 'existing']",existing/direct debit/change,direct debit/existing/change
fold11,change the person im paying with direct debit,"['change', 'direct_debit']",person I'm paying/change,change/person im paying
fold11,"Does this shop allow payments only by cash, or also by card, or even better - contactless?","['contactless', 'card', 'request_info', 'transfer_payment_deposit']",cash/contactless/card,payments/card/cash/contactless
fold11,It is contactless,['contactless'],contactless,contactless
fold11,earlier than 7 if you can,['less_lower_before'],earlier than 7,earlier/7
fold11,before tomorrow,['less_lower_before'],before/tomorrow,before/tomorrow
fold11,They still owe me 86.69 euros,['refund'],86.69 euros/owe,86.69 euros/owe me
fold11,"Yes, I want a refund, I was charged some fees that I shouldn't have been","['refund', 'affirm', 'fees_interests', 'wrong_notworking_notshowing']",want a refund/Yes/I was charged some fees that I shouldn't have been,refund/charged some fees/Yes
fold11,why was my transfer declined?,"['wrong_notworking_notshowing', 'transfer_payment_deposit', 'why']",why/transfer declined,declined/transfer/why
fold11,Why is it still pending after 3 days?,"['wrong_notworking_notshowing', 'why', 'more_higher_after']",Why/after 3 days/pending,pending/Why/after 3 days
fold11,Where is my next appointment? I booked 2 of them and now im confused,"['appointment', 'request_info']",next appointment,booked/next appointment
fold11,i don't need to set up a meeting about my mortgage,"['appointment', 'mortgage', 'deny']",don't need/mortgage/set up a meeting,meeting/don't need/set up/mortgage
fold11,I'd like to talk to a real person about your mortgage fees and offers.,"['handoff', 'mortgage', 'fees_interests']",fees and offers/mortgage,mortgage/fees/real person
fold11,Can I cancel my mortgage?,"['cancel_close_leave_freeze', 'mortgage', 'request_info']",mortgage/cancel,mortgage/cancel
fold11,"I couldn't make any payments for the last two days, they were all declined","['wrong_notworking_notshowing', 'transfer_payment_deposit']",couldn't make any payments/last two days,declined/make any payments
fold11,What was the balance on my savings acc 5 months ago?,"['how_much', 'balance', 'savings', 'account']",savings acc/5 months ago,balance/savings acc/5 months ago
fold11,i am not sure if i should ask for a new loan,"['loan', 'dont_know', 'make_open_apply_setup_get_activate', 'new']",new loan/not sure,ask for/not sure/new/loan
fold11,"I want to apply for a loan, but first I want to know what you offer","['loan', 'make_open_apply_setup_get_activate', 'request_info']",know what you offer/apply for a loan,what you offer/apply/loan
fold11,I really have no idea what you are talking about and would like to speak to human,"['dont_know', 'handoff']",speak to human/no idea,speak to human/no idea
fold11,"It just doesn't work, can you get someone to help me?","['wrong_notworking_notshowing', 'handoff']",doesn't work/get someone to help me,get someone to help me/doesn't work
fold11,What did I pay most for 2 months ago?,"['request_info', 'more_higher_after', 'transfer_payment_deposit']",2 months ago/What did I pay most for,2 months ago/pay
fold11,"No, definitely not more than 800","['deny', 'more_higher_after']",definitely not more than 800/No,No/800/definitely not/more
fold11,Is it possible to change the overdraft limit on my current account?,"['overdraft', 'account', 'change', 'current', 'limits', 'request_info']",current account/change/overdraft limit,overdraft limit/current account/change
fold11,What is the current overdraft on my Plus account?,"['overdraft', 'account', 'how_much']",Plus account/current overdraft,overdraft/current/Plus account
fold11,My balance shows I went into overdraft,"['overdraft', 'balance']",shows I went into overdraft/My balance,balance/overdraft
fold11,Are you then able to fix the address linked to my current account?,"['change', 'account', 'current']",current account/fix the address,current account/fix the address
fold11,Check my balance last Thursday,"['how_much', 'balance']",my balance/last Thursday/Check,balance/last Thursday
fold11,How much did I have on the account 11 months ago?,"['how_much', 'account', 'balance']",11 months ago/How much/did I have/on the account,account/How much
fold11,"Yes, I wanted to check my balance","['affirm', 'balance', 'request_info']",check my balance,balance/Yes
fold11,please transfer 6000$ directly from my savings to mashanda muir,"['transfer_payment_deposit', 'savings', 'make_open_apply_setup_get_activate']",transfer/mashanda muir/6000$/savings,savings/transfer
fold11,"it's the same amount, that's right.",['affirm'],same amount,that's right
fold11,I moved some money overseas 7 days ago and churchill didn't get it!,"['transfer_payment_deposit', 'international', 'wrong_notworking_notshowing']",churchill/moved some money overseas/7 days ago,money overseas/didn't get it/7 days ago
fold11,will I get the same ISA interest rates with my new savings account if I open it by the end of this year?,"['make_open_apply_setup_get_activate', 'fees_interests', 'account', 'savings', 'request_info', 'new']",same ISA interest rates/open it by the end of this year/new savings account,by the end of this year/same ISA interest rates/open it/new savings account
fold11,What are the fees associated with this? i was on 4 different pages of yours and I still dont know,"['request_info', 'fees_interests']",associated with this/fees,dont know/fees
fold11,pay it from my current account,"['make_open_apply_setup_get_activate', 'transfer_payment_deposit', 'current', 'account']",current account/pay,current account/pay
fold11,"if this continues, I'll request closing all of my accounts.","['cancel_close_leave_freeze', 'account']",all of my accounts/request closing,all of my accounts/request/closing
fold11,Can I do a SWIFT transfer from the UK to Bulgaria?,"['international', 'transfer_payment_deposit', 'request_info', 'make_open_apply_setup_get_activate']",SWIFT transfer/UK to Bulgaria,UK to Bulgaria/SWIFT transfer
fold11,"Yes, I am abroad","['affirm', 'international']",Yes/I am abroad,abroad/Yes
fold11,"No, it's not this account","['deny', 'account']",No,this account/No
fold11,i am not sure if it was reverted,"['dont_know', 'wrong_notworking_notshowing']",not sure/reverted,reverted/not sure
fold11,I'd like it for Apr 7th 2014,['make_open_apply_setup_get_activate'],Apr 7th 2014,Apr 7th 2014
fold11,please make a top up,"['make_open_apply_setup_get_activate', 'transfer_payment_deposit']",make a top up,top up/make
fold11,i was making a transaction by card but it was declined,"['wrong_notworking_notshowing', 'card', 'transfer_payment_deposit']",declined/transaction by card,declined/making a transaction/card
